time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2016-03-25 9:03:28,9340,2,48124,0,9340,261,9345,93,S
2016-03-25 9:03:28.5,9345,244,48368,108,9340,301,9345,7,B
2016-03-25 9:03:29,9345,28,48396,-2,9345,10,9350,623,B
2016-03-25 9:03:29.5,9345,30,48426,12,9340,262,9345,216,B
2016-03-25 9:03:30,9345,262,48688,-108,9340,251,9345,253,B
2016-03-25 9:03:30.5,9345,2,48690,0,9340,216,9345,253,B
2016-03-25 9:03:31,9345,12,48702,12,9340,196,9345,277,B
2016-03-25 9:03:31.5,9340,40,48742,0,9340,297,9345,264,S
2016-03-25 9:03:32,9340,42,48784,2,9340,273,9345,269,S
2016-03-25 9:03:32.5,9340,86,48870,-12,9340,147,9345,185,S
2016-03-25 9:03:33,9345,44,48914,26,9340,104,9345,187,B
2016-03-25 9:03:33.5,9345,370,49284,22,9335,394,9345,146,B
2016-03-25 9:03:34,9340,200,49484,36,9335,418,9340,131,S
2016-03-25 9:03:34.5,9340,14,49498,10,9335,419,9340,126,S
2016-03-25 9:03:35,9340,30,49528,30,9335,355,9340,136,S
2016-03-25 9:03:36,9340,380,49908,-4,9335,352,9340,63,S
2016-03-25 9:03:36.5,9340,232,50140,106,9340,27,9345,166,S
2016-03-25 9:03:37,9340,22,50162,0,9340,237,9345,189,S
2016-03-25 9:03:37.5,9340,2,50164,0,9340,227,9345,183,S
2016-03-25 9:03:38,9340,6,50170,2,9340,324,9345,168,S
2016-03-25 9:03:38.5,9340,202,50372,180,9340,369,9345,47,S
2016-03-25 9:03:39,9345,126,50498,-2,9340,253,9345,15,B
2016-03-25 9:03:39.5,9345,38,50536,-38,9345,182,9350,750,B
2016-03-25 9:03:40,9345,84,50620,-4,9345,140,9350,750,B
2016-03-25 9:03:41,9345,6,50626,0,9345,241,9350,753,B
2016-03-25 9:03:41.5,9345,4,50630,0,9345,241,9350,793,B
2016-03-25 9:03:42,9345,24,50654,0,9345,229,9350,793,B
2016-03-25 9:03:42.5,9350,98,50752,48,9345,194,9350,745,B
2016-03-25 9:03:43,9345,40,50792,0,9345,196,9350,745,S
2016-03-25 9:03:43.5,9345,10,50802,-10,9345,192,9350,750,S
2016-03-25 9:03:44,9350,324,51126,68,9345,153,9350,608,B
2016-03-25 9:03:44.5,9345,64,51190,0,9345,121,9350,607,S
2016-03-25 9:03:45,9350,44,51234,0,9345,146,9350,588,B
2016-03-25 9:03:45.5,9350,678,51912,-512,9345,205,9350,250,B
2016-03-25 9:03:46,9350,504,52416,-38,9350,77,9355,182,B
2016-03-25 9:03:46.5,9355,184,52600,54,9350,145,9355,95,B
2016-03-25 9:03:47,9350,24,52624,-20,9350,187,9355,111,S
2016-03-25 9:03:47.5,9355,218,52842,-38,9355,5,9360,738,B
2016-03-25 9:03:48,9350,38,52880,-4,9350,178,9355,163,S
2016-03-25 9:03:48.5,9355,288,53168,48,9350,178,9355,29,B
2016-03-25 9:03:49,9355,188,53356,130,9355,14,9360,435,B
2016-03-25 9:03:49.5,9350,60,53416,38,9350,107,9355,43,S
2016-03-25 9:03:50,9355,42,53458,-30,9350,123,9355,298,B
2016-03-25 9:03:50.5,9355,10,53468,10,9350,101,9355,326,B
2016-03-25 9:03:51,9355,298,53766,190,9350,98,9355,177,B
2016-03-25 9:03:51.5,9355,22,53788,22,9350,91,9355,171,B
2016-03-25 9:03:52,9355,22,53810,22,9350,119,9355,201,B
2016-03-25 9:03:52.5,9355,32,53842,2,9350,230,9355,188,B
2016-03-25 9:03:53,9355,150,53992,20,9350,228,9355,141,B
2016-03-25 9:03:54,9355,282,54274,84,9355,124,9360,468,B
2016-03-25 9:03:54.5,9355,2,54276,2,9355,196,9360,468,B
2016-03-25 9:03:55,9355,10,54286,0,9355,202,9360,479,B
2016-03-25 9:03:55.5,9355,162,54448,62,9355,227,9360,409,B
2016-03-25 9:03:56,9355,4,54452,4,9355,230,9360,437,B
2016-03-25 9:03:56.5,9355,316,54768,64,9355,222,9360,298,B
2016-03-25 9:03:57,9355,104,54872,0,9355,170,9360,321,B
2016-03-25 9:03:57.5,9360,60,54932,-30,9355,163,9360,295,B
2016-03-25 9:03:58,9355,38,54970,-18,9355,162,9360,291,S
2016-03-25 9:03:58.5,9355,2,54972,2,9355,183,9360,341,S
2016-03-25 9:03:59,9360,12,54984,-2,9355,182,9360,338,B
2016-03-25 9:04:00,9355,22,55006,22,9355,173,9360,332,S
2016-03-25 9:04:00.5,9360,138,55144,-18,9355,133,9360,265,B
2016-03-25 9:04:01,9360,6,55150,-2,9355,256,9360,264,B
2016-03-25 9:04:01.5,9355,46,55196,-40,9355,235,9360,246,S
2016-03-25 9:04:02,9355,166,55362,-84,9355,186,9360,226,S
2016-03-25 9:04:02.5,9360,268,55630,48,9355,166,9360,116,B
2016-03-25 9:04:03,9355,864,56494,544,9350,430,9355,91,S
2016-03-25 9:04:03.5,9355,224,56718,208,9355,200,9360,111,S
2016-03-25 9:04:04,9360,216,56934,110,9360,4,9365,507,B
2016-03-25 9:04:04.5,9355,52,56986,6,9355,185,9360,82,S
2016-03-25 9:04:05,9355,6,56992,-4,9355,168,9360,73,S
2016-03-25 9:04:05.5,9360,1392,58384,-198,9360,197,9365,21,B
2016-03-25 9:04:06,9370,852,59236,60,9365,175,9370,120,B
2016-03-25 9:04:06.5,9370,462,59698,-122,9370,69,9375,414,B
2016-03-25 9:04:07,9370,954,60652,-156,9365,130,9370,231,B
2016-03-25 9:04:07.5,9365,280,60932,130,9360,265,9365,380,S
2016-03-25 9:04:08,9365,10,60942,10,9360,197,9365,384,S
2016-03-25 9:04:08.5,9365,36,60978,2,9360,200,9365,368,S
2016-03-25 9:04:09,9365,54,61032,34,9360,213,9365,354,S
2016-03-25 9:04:09.5,9365,4,61036,4,9360,222,9365,353,S
2016-03-25 9:04:10,9365,42,61078,40,9360,239,9365,333,S
2016-03-25 9:04:10.5,9360,4,61082,4,9360,235,9365,346,S
2016-03-25 9:04:11,9365,36,61118,20,9360,234,9365,337,B
2016-03-25 9:04:11.5,9365,40,61158,20,9360,237,9365,323,B
2016-03-25 9:04:12,9360,2,61160,0,9360,234,9365,326,S
2016-03-25 9:04:12.5,9365,102,61262,100,9360,234,9365,277,B
2016-03-25 9:04:13,9360,72,61334,62,9360,228,9365,253,S
2016-03-25 9:04:13.5,9365,2,61336,0,9360,228,9365,275,B
2016-03-25 9:04:14,9360,20,61356,0,9360,248,9365,277,S
2016-03-25 9:04:14.5,9360,512,61868,-22,9355,316,9360,93,S
2016-03-25 9:04:15,9355,180,62048,-6,9355,208,9360,28,S
2016-03-25 9:04:15.5,9360,142,62190,110,9360,2,9365,361,B
2016-03-25 9:04:16,9365,32,62222,2,9360,23,9365,360,B
2016-03-25 9:04:16.5,9360,34,62256,4,9360,80,9365,309,S
2016-03-25 9:04:17,9360,222,62478,178,9355,279,9360,68,S
2016-03-25 9:04:17.5,9360,18,62496,18,9355,271,9360,71,S
2016-03-25 9:04:18,9355,2,62498,0,9355,224,9360,92,S
2016-03-25 9:04:18.5,9360,4,62502,0,9355,204,9360,130,B
2016-03-25 9:04:19,9355,468,62970,300,9350,291,9355,6,S
2016-03-25 9:04:19.5,9355,26,62996,20,9350,255,9355,54,S
2016-03-25 9:04:20,9355,12,63008,2,9350,240,9355,55,S
2016-03-25 9:04:20.5,9345,566,63574,410,9345,291,9350,257,S
2016-03-25 9:04:21,9350,102,63676,102,9345,291,9350,259,B
2016-03-25 9:04:21.5,9350,516,64192,-92,9350,71,9355,181,B
2016-03-25 9:04:22,9355,4,64196,0,9350,78,9355,186,B
2016-03-25 9:04:22.5,9350,110,64306,4,9350,50,9355,191,S
2016-03-25 9:04:23,9350,204,64510,96,9345,198,9355,196,S
2016-03-25 9:04:23.5,9355,52,64562,32,9350,178,9355,185,B
2016-03-25 9:04:24,9355,24,64586,14,9350,121,9355,173,B
2016-03-25 9:04:24.5,9350,210,64796,0,9350,21,9355,178,S
2016-03-25 9:04:25,9350,18,64814,-2,9350,49,9355,213,S
2016-03-25 9:04:25.5,9350,16,64830,-4,9350,42,9355,235,S
2016-03-25 9:04:26,9350,8,64838,4,9350,69,9355,274,S
2016-03-25 9:04:27,9350,30,64868,30,9350,56,9355,266,S
2016-03-25 9:04:28,9350,26,64894,20,9350,61,9355,271,S
2016-03-25 9:04:28.5,9350,102,64996,2,9350,248,9355,220,S
2016-03-25 9:04:29,9350,826,65822,736,9345,254,9350,133,S
2016-03-25 9:04:29.5,9350,420,66242,40,9345,81,9350,113,S
2016-03-25 9:04:30,9350,26,66268,0,9345,130,9350,73,S
2016-03-25 9:04:30.5,9350,152,66420,114,9350,146,9355,270,S
2016-03-25 9:04:31,9350,10,66430,10,9350,164,9355,280,S
2016-03-25 9:04:31.5,9350,4,66434,2,9350,163,9355,301,S
2016-03-25 9:04:32,9350,22,66456,2,9350,166,9355,213,S
2016-03-25 9:04:32.5,9350,6,66462,4,9350,206,9355,213,S
2016-03-25 9:04:33,9355,24,66486,0,9350,163,9355,255,B
2016-03-25 9:04:33.5,9350,2,66488,0,9350,165,9355,309,S
2016-03-25 9:04:34,9350,40,66528,40,9350,145,9355,232,S
2016-03-25 9:04:34.5,9355,2,66530,0,9350,195,9355,203,B
2016-03-25 9:04:35,9350,6,66536,2,9350,191,9355,168,S
2016-03-25 9:04:35.5,9350,446,66982,-118,9350,244,9360,289,S
2016-03-25 9:04:36,9350,2,66984,2,9350,261,9355,63,S
2016-03-25 9:04:36.5,9350,24,67008,24,9350,250,9355,68,S
2016-03-25 9:04:37,9350,18,67026,14,9350,241,9355,140,S
2016-03-25 9:04:37.5,9355,62,67088,-2,9350,240,9355,113,B
2016-03-25 9:04:38,9355,36,67124,-14,9350,234,9355,126,B
2016-03-25 9:04:39,9355,140,67264,110,9350,239,9355,38,B
2016-03-25 9:04:39.5,9350,24,67288,4,9350,237,9355,88,S
2016-03-25 9:04:41,9350,424,67712,318,9345,285,9350,373,S
2016-03-25 9:04:43,9350,460,68172,444,9345,257,9350,96,S
2016-03-25 9:04:44,9345,148,68320,124,9345,303,9350,23,S
2016-03-25 9:04:44.5,9350,28,68348,-24,9345,307,9350,46,B
2016-03-25 9:04:45,9350,8,68356,-6,9345,307,9350,43,B
2016-03-25 9:04:45.5,9345,2,68358,-2,9345,307,9350,43,S
2016-03-25 9:04:46,9350,100,68458,-28,9345,266,9355,219,B
2016-03-25 9:04:47,9345,76,68534,-50,9345,245,9350,10,S
2016-03-25 9:04:48,9350,210,68744,2,9345,288,9350,16,B
2016-03-25 9:04:48.5,9350,20,68764,6,9345,278,9350,24,B
2016-03-25 9:04:49,9350,120,68884,0,9345,258,9350,108,B
2016-03-25 9:04:49.5,9350,20,68904,2,9345,198,9350,101,B
2016-03-25 9:04:50,9350,12,68916,-2,9345,116,9350,161,B
2016-03-25 9:04:50.5,9350,20,68936,-20,9345,126,9350,151,B
2016-03-25 9:04:51,9350,120,69056,0,9345,171,9350,157,B
2016-03-25 9:04:52,9345,4,69060,0,9345,190,9350,167,S
2016-03-25 9:04:52.5,9345,36,69096,0,9345,369,9350,66,S
2016-03-25 9:04:53,9350,24,69120,4,9345,375,9350,76,B
2016-03-25 9:04:54,9345,6,69126,0,9345,367,9350,80,S
2016-03-25 9:04:54.5,9350,2,69128,0,9345,389,9350,80,B
2016-03-25 9:04:55,9350,20,69148,-20,9345,378,9350,71,B
2016-03-25 9:04:55.5,9350,58,69206,2,9345,381,9350,72,B
2016-03-25 9:04:56,9350,2,69208,0,9345,387,9350,73,B
2016-03-25 9:04:56.5,9345,64,69272,-24,9345,348,9350,53,S
2016-03-25 9:04:57,9350,108,69380,-18,9350,46,9355,243,B
2016-03-25 9:04:57.5,9350,10,69390,-6,9350,47,9355,249,B
2016-03-25 9:04:58,9350,104,69494,-96,9350,55,9355,199,B
2016-03-25 9:04:58.5,9350,26,69520,-6,9350,42,9355,200,B
2016-03-25 9:04:59,9350,20,69540,-18,9350,124,9355,200,B
2016-03-25 9:05:00,9355,144,69684,48,9350,150,9355,184,B
2016-03-25 9:05:00.5,9350,372,70056,130,9350,133,9355,52,S
2016-03-25 9:05:01,9355,252,70308,82,9355,502,9360,449,B
2016-03-25 9:05:01.5,9360,878,71186,-544,9360,87,9365,573,B
2016-03-25 9:05:02,9350,380,71566,-350,9355,8,9360,143,S
2016-03-25 9:05:02.5,9355,132,71698,-124,9350,116,9355,20,B
2016-03-25 9:05:03,9350,244,71942,-84,9350,2,9355,97,S
2016-03-25 9:05:03.5,9350,82,72024,-18,9350,63,9355,146,S
2016-03-25 9:05:04,9350,22,72046,2,9350,62,9355,198,S
2016-03-25 9:05:05,9350,128,72174,-102,9345,192,9355,195,S
2016-03-25 9:05:05.5,9355,4,72178,4,9350,25,9355,193,B
2016-03-25 9:05:06,9350,38,72216,36,9345,281,9350,1,S
2016-03-25 9:05:06.5,9350,58,72274,24,9350,173,9355,149,S
2016-03-25 9:05:07,9350,90,72364,-30,9350,139,9355,387,S
2016-03-25 9:05:07.5,9355,16,72380,-2,9350,145,9355,148,B
2016-03-25 9:05:08,9350,2,72382,0,9350,204,9355,151,S
2016-03-25 9:05:09,9350,14,72396,0,9350,216,9355,126,S
2016-03-25 9:05:11,9350,74,72470,0,9350,237,9355,113,S
2016-03-25 9:05:12,9355,14,72484,0,9350,259,9355,115,B
2016-03-25 9:05:13,9355,10,72494,10,9350,266,9355,194,B
2016-03-25 9:05:13.5,9350,8,72502,0,9350,262,9355,198,S
2016-03-25 9:05:14,9355,2,72504,2,9350,285,9355,198,B
2016-03-25 9:05:15,9355,44,72548,2,9350,271,9355,177,B
2016-03-25 9:05:16,9350,260,72808,124,9350,285,9355,6,S
2016-03-25 9:05:17,9355,22,72830,-16,9355,88,9360,309,B
2016-03-25 9:05:17.5,9355,12,72842,0,9355,97,9360,292,B
2016-03-25 9:05:18,9350,202,73044,-144,9355,12,9360,292,S
2016-03-25 9:05:18.5,9355,18,73062,14,9350,226,9355,75,B
2016-03-25 9:05:19,9350,110,73172,-26,9350,233,9360,302,S
2016-03-25 9:05:19.5,9355,12,73184,2,9355,7,9360,334,B
2016-03-25 9:05:20,9360,20,73204,-20,9355,40,9360,352,B
2016-03-25 9:05:20.5,9360,36,73240,28,9355,72,9360,388,B
2016-03-25 9:05:21,9355,196,73436,-84,9350,273,9355,37,S
2016-03-25 9:05:21.5,9350,38,73474,-30,9350,254,9355,33,S
2016-03-25 9:05:22,9355,26,73500,0,9350,223,9355,21,B
2016-03-25 9:05:22.5,9355,4,73504,0,9350,230,9355,55,B
2016-03-25 9:05:23,9355,12,73516,0,9350,271,9355,54,B
2016-03-25 9:05:23.5,9355,2,73518,2,9350,272,9355,104,B
2016-03-25 9:05:24,9350,2,73520,0,9350,264,9355,104,S
2016-03-25 9:05:24.5,9350,50,73570,-30,9350,226,9355,102,S
2016-03-25 9:05:25,9350,4,73574,0,9350,243,9355,104,S
2016-03-25 9:05:25.5,9350,4,73578,0,9350,242,9355,153,S
2016-03-25 9:05:26,9350,20,73598,0,9350,224,9355,155,S
2016-03-25 9:05:27,9355,22,73620,16,9350,223,9355,159,B
2016-03-25 9:05:27.5,9350,2,73622,0,9350,223,9355,194,S
2016-03-25 9:05:28,9355,68,73690,2,9350,223,9355,163,B
2016-03-25 9:05:30,9355,110,73800,88,9350,140,9355,281,B
2016-03-25 9:05:30.5,9350,316,74116,138,9345,488,9350,154,S
2016-03-25 9:05:31,9350,22,74138,14,9345,476,9350,176,S
2016-03-25 9:05:31.5,9350,20,74158,18,9345,467,9350,166,S
2016-03-25 9:05:32,9350,62,74220,62,9345,477,9350,140,S
2016-03-25 9:05:33,9350,252,74472,252,9345,488,9350,19,S
2016-03-25 9:05:34,9350,40,74512,10,9350,49,9355,205,S
2016-03-25 9:05:34.5,9350,24,74536,20,9350,157,9355,195,S
2016-03-25 9:05:35,9350,2,74538,0,9350,190,9355,201,S
2016-03-25 9:05:36,9350,10,74548,2,9350,187,9355,201,S
2016-03-25 9:05:37,9355,2,74550,2,9350,189,9355,196,B
2016-03-25 9:05:37.5,9350,26,74576,-26,9350,172,9355,196,S
2016-03-25 9:05:38,9350,2,74578,0,9350,171,9355,197,S
2016-03-25 9:05:38.5,9350,344,74922,224,9345,365,9350,138,S
2016-03-25 9:05:39,9350,32,74954,8,9345,367,9350,153,S
2016-03-25 9:05:39.5,9350,50,75004,0,9345,367,9350,128,S
2016-03-25 9:05:40,9350,4,75008,4,9345,371,9350,126,S
2016-03-25 9:05:41,9350,122,75130,100,9345,281,9350,65,S
2016-03-25 9:05:41.5,9345,748,75878,-228,9340,488,9345,5,S
2016-03-25 9:05:42,9345,4,75882,2,9340,446,9345,16,S
2016-03-25 9:05:42.5,9345,180,76062,92,9340,452,9345,11,S
2016-03-25 9:05:43,9345,260,76322,-156,9345,52,9350,33,S
2016-03-25 9:05:43.5,9345,2,76324,2,9345,91,9350,60,S
2016-03-25 9:05:44,9345,8,76332,8,9345,88,9350,60,S
2016-03-25 9:05:45,9345,2,76334,2,9345,87,9350,77,S
2016-03-25 9:05:45.5,9345,8,76342,0,9345,85,9350,80,S
2016-03-25 9:05:46,9345,2,76344,2,9345,90,9350,82,S
2016-03-25 9:05:46.5,9345,2,76346,2,9345,91,9350,85,S
2016-03-25 9:05:47,9350,2,76348,0,9345,308,9350,94,B
2016-03-25 9:05:47.5,9350,2,76350,0,9345,309,9350,95,B
2016-03-25 9:05:48,9345,20,76370,0,9345,93,9350,92,S
2016-03-25 9:05:49,9345,2,76372,0,9345,96,9350,108,S
2016-03-25 9:05:49.5,9345,10,76382,0,9345,90,9350,120,S
2016-03-25 9:05:50,9350,28,76410,-14,9345,87,9350,112,B
2016-03-25 9:05:51,9350,6,76416,6,9345,77,9350,131,B
2016-03-25 9:05:51.5,9345,2,76418,2,9345,80,9350,137,S
2016-03-25 9:05:52,9345,182,76600,-44,9340,471,9345,38,S
2016-03-25 9:05:52.5,9345,12,76612,12,9340,455,9345,53,S
2016-03-25 9:05:54,9340,2,76614,0,9340,465,9345,26,S
2016-03-25 9:05:54.5,9345,60,76674,38,9345,9,9350,325,B
2016-03-25 9:05:55,9345,34,76708,-10,9340,470,9345,57,B
2016-03-25 9:05:55.5,9340,24,76732,-24,9340,456,9345,58,S
2016-03-25 9:05:56,9345,100,76832,18,9340,466,9345,8,B
2016-03-25 9:05:56.5,9340,4,76836,-4,9340,485,9345,15,S
2016-03-25 9:05:57,9345,50,76886,-2,9340,475,9345,23,B
2016-03-25 9:05:57.5,9340,2,76888,-2,9340,476,9345,58,S
2016-03-25 9:05:58,9345,2,76890,-2,9340,476,9345,62,B
2016-03-25 9:05:59,9345,20,76910,0,9340,466,9345,64,B
2016-03-25 9:05:59.5,9345,50,76960,-22,9340,443,9345,43,B
2016-03-25 9:06:00,9340,28,76988,-22,9340,431,9345,42,S
2016-03-25 9:06:00.5,9340,22,77010,-18,9340,421,9345,42,S
2016-03-25 9:06:01,9345,88,77098,-10,9345,1,9350,415,B
2016-03-25 9:06:01.5,9345,32,77130,2,9340,427,9345,22,B
2016-03-25 9:06:02,9345,2,77132,0,9340,427,9345,32,B
2016-03-25 9:06:03,9350,92,77224,-22,9340,421,9345,2,B
2016-03-25 9:06:03.3333,9350,12,77236,10,9345,44,9350,324,B
2016-03-25 9:06:03.6667,9345,20,77256,0,9345,41,9350,324,S
2016-03-25 9:06:04,9345,16,77272,0,9345,39,9350,329,S
2016-03-25 9:06:05,9345,4,77276,0,9345,70,9350,329,S
2016-03-25 9:06:06,9345,8,77284,8,9345,67,9350,336,S
2016-03-25 9:06:07,9345,4,77288,2,9345,71,9350,337,S
2016-03-25 9:06:07.5,9345,48,77336,4,9345,84,9350,338,S
2016-03-25 9:06:08,9345,26,77362,-4,9345,81,9350,328,S
2016-03-25 9:06:08.3333,9345,8,77370,-8,9345,77,9350,327,S
2016-03-25 9:06:08.6667,9345,40,77410,-2,9345,60,9350,268,S
2016-03-25 9:06:09,9345,118,77528,-42,9340,486,9345,9,S
2016-03-25 9:06:10,9345,30,77558,-2,9340,434,9345,13,S
2016-03-25 9:06:11,9340,10,77568,-2,9340,470,9345,1,S
2016-03-25 9:06:12,9340,2,77570,0,9340,497,9345,15,S
2016-03-25 9:06:12.5,9345,26,77596,22,9345,17,9350,409,B
2016-03-25 9:06:13,9345,138,77734,-102,9340,444,9345,22,B
2016-03-25 9:06:13.5,9340,20,77754,2,9340,433,9345,22,S
2016-03-25 9:06:14,9345,8,77762,-8,9340,424,9345,21,B
2016-03-25 9:06:15,9345,2,77764,-2,9340,515,9345,20,B
2016-03-25 9:06:15.5,9345,18,77782,-2,9345,6,9350,328,B
2016-03-25 9:06:16,9345,22,77804,22,9340,543,9345,56,B
2016-03-25 9:06:17,9340,82,77886,-30,9340,506,9345,128,S
2016-03-25 9:06:18,9340,4,77890,-4,9340,507,9345,177,S
2016-03-25 9:06:19,9345,40,77930,0,9340,487,9345,160,B
2016-03-25 9:06:19.5,9340,14,77944,0,9340,503,9345,156,S
2016-03-25 9:06:20,9345,216,78160,46,9340,521,9345,147,B
2016-03-25 9:06:21,9340,36,78196,-18,9340,506,9345,145,S
2016-03-25 9:06:22,9340,24,78220,8,9340,494,9345,150,S
2016-03-25 9:06:22.5,9340,20,78240,20,9340,483,9345,151,S
2016-03-25 9:06:24,9345,28,78268,2,9340,482,9345,151,B
2016-03-25 9:06:26,9340,40,78308,-24,9340,513,9345,163,S
2016-03-25 9:06:27,9345,2,78310,2,9340,556,9345,163,B
2016-03-25 9:06:27.5,9340,30,78340,0,9340,626,9345,166,S
2016-03-25 9:06:28,9340,4,78344,-4,9340,559,9345,166,S
2016-03-25 9:06:29,9340,26,78370,-4,9340,528,9345,167,S
2016-03-25 9:06:29.5,9340,42,78412,12,9340,547,9345,157,S
2016-03-25 9:06:30,9340,210,78622,-70,9340,463,9345,272,S
2016-03-25 9:06:30.5,9340,90,78712,-22,9340,417,9345,261,S
2016-03-25 9:06:31,9340,24,78736,20,9340,406,9345,261,S
2016-03-25 9:06:31.5,9345,238,78974,-190,9340,391,9345,251,B
2016-03-25 9:06:32,9340,10,78984,10,9340,394,9345,250,S
2016-03-25 9:06:32.5,9340,12,78996,4,9340,387,9345,253,S
2016-03-25 9:06:33,9345,214,79210,-198,9340,409,9345,253,B
2016-03-25 9:06:33.5,9340,2,79212,0,9340,423,9345,253,S
2016-03-25 9:06:34,9345,110,79322,-64,9340,382,9345,250,B
2016-03-25 9:06:34.5,9340,202,79524,-202,9340,370,9345,350,S
2016-03-25 9:06:35,9340,104,79628,98,9340,368,9345,301,S
2016-03-25 9:06:35.5,9340,2,79630,-2,9340,368,9345,301,S
2016-03-25 9:06:36,9340,2,79632,0,9340,367,9345,301,S
2016-03-25 9:06:36.5,9345,10,79642,0,9340,369,9345,296,B
2016-03-25 9:06:37,9340,12,79654,2,9340,365,9345,315,S
2016-03-25 9:06:37.5,9345,50,79704,-10,9340,362,9345,295,B
2016-03-25 9:06:38,9340,4,79708,0,9340,362,9345,297,S
2016-03-25 9:06:38.5,9340,20,79728,0,9340,353,9345,296,S
2016-03-25 9:06:39,9340,4,79732,-4,9340,351,9345,296,S
2016-03-25 9:06:39.5,9340,30,79762,2,9340,336,9345,296,S
2016-03-25 9:06:40,9340,2,79764,2,9340,335,9345,297,S
2016-03-25 9:06:40.5,9340,22,79786,18,9340,324,9345,297,S
2016-03-25 9:06:41,9340,102,79888,62,9340,322,9345,247,S
2016-03-25 9:06:42,9340,2,79890,2,9340,326,9345,248,S
2016-03-25 9:06:43,9340,4,79894,4,9340,319,9345,249,S
2016-03-25 9:06:43.5,9345,80,79974,-76,9340,304,9345,238,B
2016-03-25 9:06:44,9345,12,79986,-12,9340,304,9345,237,B
2016-03-25 9:06:44.5,9345,8,79994,-8,9340,380,9345,234,B
2016-03-25 9:06:45,9345,470,80464,42,9345,284,9350,309,B
2016-03-25 9:06:45.5,9355,612,81076,354,9350,221,9355,501,B
2016-03-25 9:06:46,9350,4,81080,2,9350,430,9355,501,S
2016-03-25 9:06:47,9350,2,81082,0,9350,172,9355,501,S
2016-03-25 9:06:48,9350,68,81150,20,9350,138,9355,482,S
2016-03-25 9:06:48.5,9350,522,81672,-54,9350,137,9355,272,S
2016-03-25 9:06:49,9355,40,81712,40,9350,157,9355,251,B
2016-03-25 9:06:49.5,9350,2,81714,2,9350,183,9355,251,S
2016-03-25 9:06:50,9355,502,82216,-322,9355,307,9360,494,B
2016-03-25 9:06:50.5,9360,178,82394,-108,9355,321,9360,341,B
2016-03-25 9:06:51,9360,108,82502,-70,9355,353,9360,256,B
2016-03-25 9:06:52,9360,444,82946,212,9355,361,9360,35,B
2016-03-25 9:06:52.5,9360,66,83012,-30,9360,121,9365,492,B
2016-03-25 9:06:53,9365,4,83016,2,9360,202,9365,457,B
2016-03-25 9:06:53.5,9360,42,83058,0,9360,127,9365,486,S
2016-03-25 9:06:54,9360,4,83062,2,9360,90,9365,485,S
2016-03-25 9:06:54.5,9365,212,83274,-98,9355,44,9360,28,B
2016-03-25 9:06:55,9360,44,83318,-32,9355,38,9360,97,S
2016-03-25 9:06:55.3333,9360,10,83328,10,9355,55,9360,408,S
2016-03-25 9:06:55.6667,9355,74,83402,10,9350,281,9355,3,S
2016-03-25 9:06:56,9360,58,83460,28,9355,16,9360,466,B
2016-03-25 9:06:56.5,9355,44,83504,-24,9350,263,9355,7,S
2016-03-25 9:06:57,9355,4,83508,0,9350,275,9355,8,S
2016-03-25 9:06:58,9355,4,83512,4,9350,325,9355,20,S
2016-03-25 9:06:58.5,9350,44,83556,14,9350,324,9355,12,S
2016-03-25 9:06:59,9355,40,83596,34,9350,309,9355,46,B
2016-03-25 9:07:00,9355,122,83718,106,9355,6,9360,504,B
2016-03-25 9:07:00.5,9355,30,83748,-12,9350,227,9355,127,B
2016-03-25 9:07:01,9355,48,83796,-2,9350,215,9355,124,B
2016-03-25 9:07:01.5,9355,2,83798,-2,9350,206,9355,124,B
2016-03-25 9:07:02,9355,174,83972,36,9355,42,9360,483,B
2016-03-25 9:07:02.5,9355,66,84038,6,9355,62,9360,492,B
2016-03-25 9:07:03,9355,136,84174,-4,9350,137,9355,767,B
2016-03-25 9:07:03.5,9355,20,84194,-20,9350,133,9355,856,B
2016-03-25 9:07:04,9350,272,84466,48,9345,139,9350,135,S
2016-03-25 9:07:04.5,9345,148,84614,-42,9340,608,9345,659,S
2016-03-25 9:07:05,9345,2,84616,0,9340,562,9345,663,S
2016-03-25 9:07:05.5,9340,6,84622,-4,9340,611,9345,662,S
2016-03-25 9:07:06,9340,52,84674,-8,9340,594,9345,641,S
2016-03-25 9:07:06.5,9345,76,84750,-16,9345,45,9350,282,B
2016-03-25 9:07:07,9350,60,84810,-10,9345,28,9350,256,B
2016-03-25 9:07:07.5,9345,266,85076,-198,9345,60,9350,203,S
2016-03-25 9:07:08,9345,14,85090,0,9345,61,9350,233,S
2016-03-25 9:07:08.5,9345,76,85166,50,9345,63,9350,201,S
2016-03-25 9:07:09,9350,4,85170,0,9345,159,9350,194,B
2016-03-25 9:07:10,9345,20,85190,12,9345,316,9350,203,S
2016-03-25 9:07:11,9345,136,85326,-10,9345,294,9350,200,S
2016-03-25 9:07:11.5,9350,76,85402,2,9345,283,9350,169,B
2016-03-25 9:07:12,9345,6,85408,2,9345,357,9350,109,S
2016-03-25 9:07:12.5,9345,2,85410,0,9345,417,9350,110,S
2016-03-25 9:07:13,9350,66,85476,30,9345,473,9350,39,B
2016-03-25 9:07:13.5,9345,84,85560,60,9345,588,9355,206,S
2016-03-25 9:07:14,9350,12,85572,0,9350,7,9355,217,B
2016-03-25 9:07:14.5,9350,2,85574,2,9350,3,9355,247,B
